host_id,total_guests,raw_black,prop_black,any_black,past_guest_merge
26763810,27,0,0,0,matched (3)
26764951,12,2,.16666667,1,matched (3)
26765652,1,0,0,0,matched (3)
26767877,9,0,0,0,matched (3)
26768681,3,1,.33333334,1,matched (3)
26771671,,0,0,0,master only (1)
26788424,48,5,.10416666,1,matched (3)
26798403,20,0,0,0,matched (3)
26800066,3,1,.33333334,1,matched (3)
26800404,4,0,0,0,matched (3)
26804468,4,0,0,0,matched (3)
26815736,26,0,0,0,matched (3)
26816612,4,0,0,0,matched (3)
26822722,2,1,.5,1,matched (3)
26830537,27,0,0,0,matched (3)
26846369,21,1,.047619049,1,matched (3)
26870024,24,0,0,0,matched (3)
26875971,7,2,.2857143,1,matched (3)
26880506,27,0,0,0,matched (3)
26901772,4,1,.25,1,matched (3)
26924618,,0,0,0,master only (1)
26930133,8,0,0,0,matched (3)
26937133,,0,0,0,master only (1)
26939786,46,0,0,0,matched (3)
26941024,,0,0,0,master only (1)
26967527,,0,0,0,master only (1)
26969443,5,1,.2,1,matched (3)
26987570,,0,0,0,master only (1)
27015377,22,0,0,0,matched (3)
27017039,7,1,.14285715,1,matched (3)
27018529,20,0,0,0,matched (3)
27018744,1,0,0,0,matched (3)
27020407,12,0,0,0,matched (3)
27044006,,0,0,0,master only (1)
27048163,6,0,0,0,matched (3)
27055833,9,1,.11111111,1,matched (3)
27063782,101,0,0,0,matched (3)
27067773,,0,0,0,master only (1)
27072289,29,0,0,0,matched (3)
27073502,,0,0,0,master only (1)
27097186,2,0,0,0,matched (3)
27102789,29,0,0,0,matched (3)
27106025,6,1,.16666667,1,matched (3)
27114081,,0,0,0,master only (1)
27126651,19,0,0,0,matched (3)
27127586,5,1,.2,1,matched (3)
27128299,33,1,.030303031,1,matched (3)
27130069,2,0,0,0,matched (3)
27131677,5,2,.40000001,1,matched (3)
27159958,13,0,0,0,matched (3)
27162604,3,0,0,0,matched (3)
27168846,17,0,0,0,matched (3)
27174552,23,0,0,0,matched (3)
27183310,9,2,.22222222,1,matched (3)
27185906,17,0,0,0,matched (3)
27187455,1,0,0,0,matched (3)
27191099,17,0,0,0,matched (3)
27207281,1,0,0,0,matched (3)
27217940,50,0,0,0,matched (3)
27218494,,0,0,0,master only (1)
27220461,15,1,.06666667,1,matched (3)
27225492,1,0,0,0,matched (3)
27229844,57,2,.03508772,1,matched (3)
27240293,7,0,0,0,matched (3)
27288475,1,1,1,1,matched (3)
27292397,9,1,.11111111,1,matched (3)
27292553,7,1,.14285715,1,matched (3)
27317407,9,0,0,0,matched (3)
27322925,19,2,.10526316,1,matched (3)
27323824,62,0,0,0,matched (3)
27335663,36,0,0,0,matched (3)
27335891,76,1,.013157895,1,matched (3)
27360178,15,1,.06666667,1,matched (3)
27368610,,0,0,0,master only (1)
27373100,15,0,0,0,matched (3)
27379691,,0,0,0,master only (1)
27380466,,0,0,0,master only (1)
27382206,8,0,0,0,matched (3)
27383020,10,2,.2,1,matched (3)
27384891,14,0,0,0,matched (3)
27387727,,0,0,0,master only (1)
27415112,10,1,.1,1,matched (3)
27435329,31,0,0,0,matched (3)
27435896,7,0,0,0,matched (3)
27439607,7,0,0,0,matched (3)
27440844,2,1,.5,1,matched (3)
27443073,16,0,0,0,matched (3)
27446690,32,1,.03125,1,matched (3)
27447027,2,0,0,0,matched (3)
27447324,9,1,.11111111,1,matched (3)
27449501,8,1,.125,1,matched (3)
27471070,6,0,0,0,matched (3)
27471554,,0,0,0,master only (1)
27482437,23,1,.043478262,1,matched (3)
27498200,37,1,.027027028,1,matched (3)
27501792,,0,0,0,master only (1)
27501916,2,0,0,0,matched (3)
27503491,9,1,.11111111,1,matched (3)
27537398,10,1,.1,1,matched (3)
27541145,1,0,0,0,matched (3)
27543755,3,0,0,0,matched (3)
27550391,2,0,0,0,matched (3)
27552763,31,1,.032258064,1,matched (3)
27556111,3,0,0,0,matched (3)
27558574,13,0,0,0,matched (3)
27559410,43,0,0,0,matched (3)
27560169,4,1,.25,1,matched (3)
27563361,50,0,0,0,matched (3)
27566081,10,0,0,0,matched (3)
27569461,110,0,0,0,matched (3)
27570406,24,1,.041666668,1,matched (3)
27612011,19,0,0,0,matched (3)
27615607,7,0,0,0,matched (3)
27643393,1,0,0,0,matched (3)
27651229,20,0,0,0,matched (3)
27653442,,0,0,0,master only (1)
27655177,2,0,0,0,matched (3)
27664919,34,1,.029411765,1,matched (3)
27700733,10,1,.1,1,matched (3)
27710660,21,1,.047619049,1,matched (3)
27725014,26,0,0,0,matched (3)
27735437,6,1,.16666667,1,matched (3)
27735505,3,0,0,0,matched (3)
27743441,19,0,0,0,matched (3)
27745578,24,2,.083333336,1,matched (3)
27746397,2,1,.5,1,matched (3)
27746466,16,1,.0625,1,matched (3)
27747134,,0,0,0,master only (1)
27750795,,0,0,0,master only (1)
27756290,10,1,.1,1,matched (3)
27772081,14,2,.14285715,1,matched (3)
27789799,4,1,.25,1,matched (3)
27790882,19,1,.052631579,1,matched (3)
27801717,12,0,0,0,matched (3)
27811972,2,0,0,0,matched (3)
27813182,70,2,.028571429,1,matched (3)
27814738,,0,0,0,master only (1)
27849169,24,0,0,0,matched (3)
27852364,1,1,1,1,matched (3)
27858158,4,0,0,0,matched (3)
27858588,,0,0,0,master only (1)
27858800,43,0,0,0,matched (3)
27861666,,0,0,0,master only (1)
27862706,10,1,.1,1,matched (3)
27864877,4,0,0,0,matched (3)
27869675,2,0,0,0,matched (3)
27870634,20,0,0,0,matched (3)
27870802,3,1,.33333334,1,matched (3)
27895484,16,0,0,0,matched (3)
27896431,3,0,0,0,matched (3)
27900799,5,0,0,0,matched (3)
27901963,15,1,.06666667,1,matched (3)
27912378,11,1,.090909094,1,matched (3)
27945703,7,0,0,0,matched (3)
27956906,30,0,0,0,matched (3)
27957225,22,0,0,0,matched (3)
27967147,,0,0,0,master only (1)
27973465,5,2,.40000001,1,matched (3)
27998750,48,0,0,0,matched (3)
27998777,19,2,.10526316,1,matched (3)
28005117,2,0,0,0,matched (3)
28007514,4,0,0,0,matched (3)
28007889,2,0,0,0,matched (3)
28010727,1,0,0,0,matched (3)
28017536,,0,0,0,master only (1)
28019308,10,0,0,0,matched (3)
28020638,5,0,0,0,matched (3)
28022334,49,0,0,0,matched (3)
28028193,1,0,0,0,matched (3)
28028551,,0,0,0,master only (1)
28033151,2,0,0,0,matched (3)
28043378,8,0,0,0,matched (3)
28056541,8,0,0,0,matched (3)
28059800,2,0,0,0,matched (3)
28076323,49,1,.020408163,1,matched (3)
28094753,,0,0,0,master only (1)
28097223,,0,0,0,master only (1)
28099719,1,0,0,0,matched (3)
28100272,10,0,0,0,matched (3)
28122717,56,0,0,0,matched (3)
28131975,,0,0,0,master only (1)
28136927,,0,0,0,master only (1)
28139416,,0,0,0,master only (1)
28165280,15,1,.06666667,1,matched (3)
28178644,13,0,0,0,matched (3)
28192149,15,0,0,0,matched (3)
28198191,9,1,.11111111,1,matched (3)
28245434,26,3,.11538462,1,matched (3)
28246557,1,0,0,0,matched (3)
28257800,17,2,.11764706,1,matched (3)
28259509,10,1,.1,1,matched (3)
28290966,11,1,.090909094,1,matched (3)
28293265,5,0,0,0,matched (3)
28311204,12,0,0,0,matched (3)
28328664,25,0,0,0,matched (3)
28349436,33,2,.060606062,1,matched (3)
28350166,5,0,0,0,matched (3)
28350976,1,0,0,0,matched (3)
28368212,,0,0,0,master only (1)
28370425,6,1,.16666667,1,matched (3)
28372456,2,0,0,0,matched (3)
28374473,11,1,.090909094,1,matched (3)
28378957,9,0,0,0,matched (3)
28400793,15,0,0,0,matched (3)
28406736,28,4,.14285715,1,matched (3)
28407753,6,0,0,0,matched (3)
28423363,1,0,0,0,matched (3)
28430336,11,0,0,0,matched (3)
28432834,7,1,.14285715,1,matched (3)
28435049,6,1,.16666667,1,matched (3)
28462934,,0,0,0,master only (1)
28464092,12,2,.16666667,1,matched (3)
28464461,42,0,0,0,matched (3)
28477126,,0,0,0,master only (1)
28487887,11,1,.090909094,1,matched (3)
28496986,4,0,0,0,matched (3)
28501675,4,0,0,0,matched (3)
28506482,,0,0,0,master only (1)
28516762,16,1,.0625,1,matched (3)
28525251,6,1,.16666667,1,matched (3)
28529931,9,1,.11111111,1,matched (3)
28531954,,0,0,0,master only (1)
28536506,8,1,.125,1,matched (3)
28576281,25,0,0,0,matched (3)
28578057,10,0,0,0,matched (3)
28582113,1,0,0,0,matched (3)
28606479,6,1,.16666667,1,matched (3)
28625386,18,2,.11111111,1,matched (3)
28649547,7,0,0,0,matched (3)
28655642,5,0,0,0,matched (3)
28657705,15,2,.13333334,1,matched (3)
28659910,10,1,.1,1,matched (3)
28662114,,0,0,0,master only (1)
28679927,1,0,0,0,matched (3)
28690668,8,0,0,0,matched (3)
28704277,7,0,0,0,matched (3)
28712019,3,0,0,0,matched (3)
28715606,7,1,.14285715,1,matched (3)
28718891,3,1,.33333334,1,matched (3)
28743560,26,0,0,0,matched (3)
28751861,6,0,0,0,matched (3)
28763092,39,1,.025641026,1,matched (3)
28766338,,0,0,0,master only (1)
28768789,18,1,.055555556,1,matched (3)
28777322,15,0,0,0,matched (3)
28779591,8,1,.125,1,matched (3)
28782555,4,1,.25,1,matched (3)
28810786,6,0,0,0,matched (3)
28810850,3,1,.33333334,1,matched (3)
28822560,14,1,.071428575,1,matched (3)
28825130,36,0,0,0,matched (3)
28827689,171,1,.0058479533,1,matched (3)
28828108,22,0,0,0,matched (3)
28829286,4,1,.25,1,matched (3)
28835841,9,0,0,0,matched (3)
28843594,24,0,0,0,matched (3)
28862519,1,1,1,1,matched (3)
28866909,6,0,0,0,matched (3)
28870219,8,1,.125,1,matched (3)
28873280,3,0,0,0,matched (3)
28884795,18,2,.11111111,1,matched (3)
28885437,6,0,0,0,matched (3)
28889744,68,4,.05882353,1,matched (3)
28909004,12,0,0,0,matched (3)
28909363,13,0,0,0,matched (3)
28915174,7,0,0,0,matched (3)
28935188,,0,0,0,master only (1)
28943832,3,0,0,0,matched (3)
28944144,13,0,0,0,matched (3)
28948284,1,0,0,0,matched (3)
28983950,19,0,0,0,matched (3)
28990078,7,0,0,0,matched (3)
28992921,14,0,0,0,matched (3)
28999808,1,0,0,0,matched (3)
29011721,6,1,.16666667,1,matched (3)
29038045,,0,0,0,master only (1)
29040569,,0,0,0,master only (1)
29041652,5,1,.2,1,matched (3)
29045615,4,0,0,0,matched (3)
29048421,29,4,.13793103,1,matched (3)
29048766,,0,0,0,master only (1)
29062726,14,0,0,0,matched (3)
29065360,223,1,.0044843052,1,matched (3)
29071248,,0,0,0,master only (1)
29078317,6,2,.33333334,1,matched (3)
29090072,15,0,0,0,matched (3)
29097279,,0,0,0,master only (1)
29097365,4,0,0,0,matched (3)
29104786,,0,0,0,master only (1)
29106067,90,1,.011111111,1,matched (3)
29113638,24,0,0,0,matched (3)
29116984,23,1,.043478262,1,matched (3)
29126530,48,0,0,0,matched (3)
29129721,30,1,.033333335,1,matched (3)
29131445,21,0,0,0,matched (3)
29133252,13,0,0,0,matched (3)
29135499,42,0,0,0,matched (3)
29136175,8,2,.25,1,matched (3)
29154485,9,0,0,0,matched (3)
29162373,1,0,0,0,matched (3)
29176955,2,0,0,0,matched (3)
29179473,25,0,0,0,matched (3)
29184137,19,0,0,0,matched (3)
29186095,1,1,1,1,matched (3)
29187351,43,0,0,0,matched (3)
29216500,15,0,0,0,matched (3)
29219150,,0,0,0,master only (1)
29221840,10,1,.1,1,matched (3)
29224416,5,1,.2,1,matched (3)
29224421,3,0,0,0,matched (3)
29227699,4,0,0,0,matched (3)
29231132,6,0,0,0,matched (3)
29234418,15,0,0,0,matched (3)
29243736,7,0,0,0,matched (3)
29246160,9,0,0,0,matched (3)
29285783,8,0,0,0,matched (3)
29291127,4,2,.5,1,matched (3)
29298719,,0,0,0,master only (1)
29314948,7,2,.2857143,1,matched (3)
29321415,2,0,0,0,matched (3)
29339110,,0,0,0,master only (1)
29339116,26,2,.07692308,1,matched (3)
29347194,13,2,.15384616,1,matched (3)
29362240,,0,0,0,master only (1)
29367770,23,0,0,0,matched (3)
29383907,15,0,0,0,matched (3)
29388974,17,1,.05882353,1,matched (3)
29391585,23,0,0,0,matched (3)
29391652,,0,0,0,master only (1)
29400753,,0,0,0,master only (1)
29400756,4,0,0,0,matched (3)
29402756,1,0,0,0,matched (3)
29407455,3,0,0,0,matched (3)
29415055,2,0,0,0,matched (3)
29415743,23,1,.043478262,1,matched (3)
29416823,5,1,.2,1,matched (3)
29422828,1,0,0,0,matched (3)
29462405,10,0,0,0,matched (3)
29463464,6,0,0,0,matched (3)
29468297,3,0,0,0,matched (3)
29468818,16,0,0,0,matched (3)
29475528,24,0,0,0,matched (3)
29475907,3,0,0,0,matched (3)
29501630,34,0,0,0,matched (3)
29506939,30,0,0,0,matched (3)
29508596,5,0,0,0,matched (3)
29514625,14,1,.071428575,1,matched (3)
29515173,2,0,0,0,matched (3)
29518021,4,0,0,0,matched (3)
29521516,4,1,.25,1,matched (3)
29525428,23,1,.043478262,1,matched (3)
29525467,3,0,0,0,matched (3)
29526464,14,0,0,0,matched (3)
29531690,24,1,.041666668,1,matched (3)
29535183,,0,0,0,master only (1)
29537625,65,0,0,0,matched (3)
29560392,,0,0,0,master only (1)
29579898,,0,0,0,master only (1)
29581255,15,0,0,0,matched (3)
29587617,,0,0,0,master only (1)
29590877,1,0,0,0,matched (3)
29598138,8,0,0,0,matched (3)
29603398,,0,0,0,master only (1)
29603870,11,1,.090909094,1,matched (3)
29604702,69,1,.014492754,1,matched (3)
29614678,2,0,0,0,matched (3)
29631180,24,4,.16666667,1,matched (3)
29635642,14,0,0,0,matched (3)
29648156,3,0,0,0,matched (3)
29656052,,0,0,0,master only (1)
29659286,26,1,.03846154,1,matched (3)
29665509,,0,0,0,master only (1)
29681957,1,0,0,0,matched (3)
29690834,70,1,.014285714,1,matched (3)
29701997,12,0,0,0,matched (3)
29704368,,0,0,0,master only (1)
29711912,,0,0,0,master only (1)
29726477,20,1,.050000001,1,matched (3)
29744072,33,1,.030303031,1,matched (3)
29747836,43,0,0,0,matched (3)
29757832,12,2,.16666667,1,matched (3)
29759672,,0,0,0,master only (1)
29762900,13,1,.07692308,1,matched (3)
29764429,,0,0,0,master only (1)
29809631,11,0,0,0,matched (3)
29811484,8,1,.125,1,matched (3)
29826729,8,2,.25,1,matched (3)
29834154,7,0,0,0,matched (3)
29862214,161,0,0,0,matched (3)
29862893,10,0,0,0,matched (3)
29878902,1,0,0,0,matched (3)
29889267,6,0,0,0,matched (3)
29899260,,0,0,0,master only (1)
29900537,3,3,1,1,matched (3)
29932446,19,2,.10526316,1,matched (3)
29941939,1,0,0,0,matched (3)
29942747,5,0,0,0,matched (3)
29943841,6,0,0,0,matched (3)
29944156,7,0,0,0,matched (3)
29945939,,0,0,0,master only (1)
29946392,8,0,0,0,matched (3)
29959569,14,1,.071428575,1,matched (3)
29967000,1,0,0,0,matched (3)
29968555,5,0,0,0,matched (3)
29990285,7,1,.14285715,1,matched (3)
29996967,15,0,0,0,matched (3)
30005235,1,0,0,0,matched (3)
30012355,3,1,.33333334,1,matched (3)
30036826,120,0,0,0,matched (3)
30051515,16,1,.0625,1,matched (3)
30053953,5,0,0,0,matched (3)
30054824,1,0,0,0,matched (3)
30064063,21,1,.047619049,1,matched (3)
30071970,2,1,.5,1,matched (3)
30074381,4,0,0,0,matched (3)
30075011,6,0,0,0,matched (3)
30075846,18,0,0,0,matched (3)
30100464,6,0,0,0,matched (3)
30104774,,0,0,0,master only (1)
30107253,19,0,0,0,matched (3)
30116290,,0,0,0,master only (1)
30117135,7,0,0,0,matched (3)
30121944,71,0,0,0,matched (3)
30123896,2,0,0,0,matched (3)
30148337,,0,0,0,master only (1)
30149683,9,2,.22222222,1,matched (3)
30162717,,0,0,0,master only (1)
30168636,32,0,0,0,matched (3)
30170663,17,0,0,0,matched (3)
30181808,19,1,.052631579,1,matched (3)
30188493,,0,0,0,master only (1)
30228457,,0,0,0,master only (1)
30236046,1,0,0,0,matched (3)
30236063,6,0,0,0,matched (3)
30244587,47,1,.021276595,1,matched (3)
30244801,5,1,.2,1,matched (3)
30252037,,0,0,0,master only (1)
30271375,,0,0,0,master only (1)
30278694,7,0,0,0,matched (3)
30279154,20,2,.1,1,matched (3)
30283594,53,0,0,0,matched (3)
30291029,25,2,.079999998,1,matched (3)
30293939,45,0,0,0,matched (3)
30299356,17,0,0,0,matched (3)
30305389,21,0,0,0,matched (3)
30307348,8,0,0,0,matched (3)
30310029,25,0,0,0,matched (3)
30313950,10,0,0,0,matched (3)
30317654,19,2,.10526316,1,matched (3)
30321335,18,0,0,0,matched (3)
30359787,44,1,.022727273,1,matched (3)
30365792,13,0,0,0,matched (3)
30376586,14,2,.14285715,1,matched (3)
30379967,7,1,.14285715,1,matched (3)
30382646,21,1,.047619049,1,matched (3)
30386219,2,0,0,0,matched (3)
30386327,1,0,0,0,matched (3)
30390231,13,1,.07692308,1,matched (3)
30400335,,0,0,0,master only (1)
30411951,1,0,0,0,matched (3)
30415099,6,1,.16666667,1,matched (3)
30428331,8,2,.25,1,matched (3)
30430042,15,0,0,0,matched (3)
30434155,27,0,0,0,matched (3)
30434864,8,0,0,0,matched (3)
30438172,2,0,0,0,matched (3)
30439584,3,0,0,0,matched (3)
30442651,52,1,.01923077,1,matched (3)
30473870,,0,0,0,master only (1)
30478338,12,1,.083333336,1,matched (3)
30480834,,0,0,0,master only (1)
30482498,3,0,0,0,matched (3)
30484029,20,0,0,0,matched (3)
30484117,5,0,0,0,matched (3)
30486882,15,1,.06666667,1,matched (3)
30487708,50,0,0,0,matched (3)
30489139,13,1,.07692308,1,matched (3)
30491290,9,1,.11111111,1,matched (3)
30537438,,0,0,0,master only (1)
30541208,1,0,0,0,matched (3)
30547737,14,1,.071428575,1,matched (3)
30548185,39,0,0,0,matched (3)
30555243,2,0,0,0,matched (3)
30556625,11,1,.090909094,1,matched (3)
30557925,3,0,0,0,matched (3)
30596637,3,2,.66666669,1,matched (3)
30603612,4,1,.25,1,matched (3)
30605510,,0,0,0,master only (1)
30613124,16,0,0,0,matched (3)
30615764,3,0,0,0,matched (3)
30633343,6,0,0,0,matched (3)
30641935,,0,0,0,master only (1)
30662955,1,0,0,0,matched (3)
30664423,12,0,0,0,matched (3)
30667591,,0,0,0,master only (1)
30670185,15,0,0,0,matched (3)
30670869,17,0,0,0,matched (3)
30675702,18,0,0,0,matched (3)
30678157,27,0,0,0,matched (3)
30686182,7,2,.2857143,1,matched (3)
30698454,4,0,0,0,matched (3)
30700479,8,0,0,0,matched (3)
30707735,1,0,0,0,matched (3)
30709017,1,0,0,0,matched (3)
30712861,1,0,0,0,matched (3)
30713304,11,0,0,0,matched (3)
30715054,12,0,0,0,matched (3)
30715491,5,0,0,0,matched (3)
30716525,14,0,0,0,matched (3)
30718069,1,0,0,0,matched (3)
30718579,2,0,0,0,matched (3)
30721505,2,0,0,0,matched (3)
30724233,40,1,.025,1,matched (3)
30726391,7,0,0,0,matched (3)
30727756,7,0,0,0,matched (3)
30731656,26,0,0,0,matched (3)
30735659,90,0,0,0,matched (3)
30738365,6,1,.16666667,1,matched (3)
30738764,13,0,0,0,matched (3)
30738909,2,0,0,0,matched (3)
30745889,31,3,.096774191,1,matched (3)
30764958,2,0,0,0,matched (3)
30782764,15,1,.06666667,1,matched (3)
30784581,6,0,0,0,matched (3)
30785087,8,0,0,0,matched (3)
30785960,,0,0,0,master only (1)
30791837,5,1,.2,1,matched (3)
30795611,1,0,0,0,matched (3)
30800949,10,0,0,0,matched (3)
30801511,4,0,0,0,matched (3)
30803896,14,0,0,0,matched (3)
30806107,7,1,.14285715,1,matched (3)
30809297,38,0,0,0,matched (3)
30830900,15,1,.06666667,1,matched (3)
30836055,9,0,0,0,matched (3)
30850199,,0,0,0,master only (1)
30850929,44,1,.022727273,1,matched (3)
30865477,26,1,.03846154,1,matched (3)
30872493,60,1,.016666668,1,matched (3)
30873521,14,0,0,0,matched (3)
30878838,99,1,.01010101,1,matched (3)
30881177,4,2,.5,1,matched (3)
30906832,122,4,.032786883,1,matched (3)
30907194,7,1,.14285715,1,matched (3)
30919310,4,1,.25,1,matched (3)
30930902,16,1,.0625,1,matched (3)
30932030,8,0,0,0,matched (3)
30939531,,0,0,0,master only (1)
30950920,49,2,.040816326,1,matched (3)
30967054,24,2,.083333336,1,matched (3)
30969237,4,0,0,0,matched (3)
30978119,,0,0,0,master only (1)
30983102,,0,0,0,master only (1)
30984226,23,0,0,0,matched (3)
30987111,,0,0,0,master only (1)
30987573,4,0,0,0,matched (3)
30989855,27,0,0,0,matched (3)
30993623,5,0,0,0,matched (3)
30997090,1,0,0,0,matched (3)
30997401,19,0,0,0,matched (3)
31007202,2,0,0,0,matched (3)
31008174,45,0,0,0,matched (3)
31028891,,0,0,0,master only (1)
31034897,16,0,0,0,matched (3)
31040276,1,0,0,0,matched (3)
31046408,9,0,0,0,matched (3)
31053568,1,0,0,0,matched (3)
31067037,6,1,.16666667,1,matched (3)
31079426,5,2,.40000001,1,matched (3)
31080554,42,1,.023809524,1,matched (3)
31098330,,0,0,0,master only (1)
31099899,18,1,.055555556,1,matched (3)
31100667,,0,0,0,master only (1)
31101321,,0,0,0,master only (1)
31131982,3,0,0,0,matched (3)
31151905,1,0,0,0,matched (3)
31155653,14,0,0,0,matched (3)
31161256,30,2,.06666667,1,matched (3)
31168837,6,0,0,0,matched (3)
31174815,27,1,.037037037,1,matched (3)
31175641,30,1,.033333335,1,matched (3)
31180669,5,0,0,0,matched (3)
31181477,8,2,.25,1,matched (3)
31187447,13,0,0,0,matched (3)
31218868,,0,0,0,master only (1)
31219801,4,0,0,0,matched (3)
31225963,,0,0,0,master only (1)
31229825,10,0,0,0,matched (3)
31230522,11,0,0,0,matched (3)
31234634,,0,0,0,master only (1)
31237898,6,0,0,0,matched (3)
31241627,,0,0,0,master only (1)
31243402,10,0,0,0,matched (3)
31247958,15,1,.06666667,1,matched (3)
31251932,,0,0,0,master only (1)
31252254,2,1,.5,1,matched (3)
31273171,22,1,.045454547,1,matched (3)
31276790,11,0,0,0,matched (3)
31281283,13,0,0,0,matched (3)
31285309,3,0,0,0,matched (3)
31287417,1,0,0,0,matched (3)
31290054,1,0,0,0,matched (3)
31290140,5,2,.40000001,1,matched (3)
31291796,1,0,0,0,matched (3)
31302166,,0,0,0,master only (1)
31304859,12,3,.25,1,matched (3)
31307959,,0,0,0,master only (1)
31315546,19,0,0,0,matched (3)
31315605,5,0,0,0,matched (3)
31337734,1,0,0,0,matched (3)
31341566,2,0,0,0,matched (3)
31361963,1,0,0,0,matched (3)
31362332,,0,0,0,master only (1)
31374204,1,0,0,0,matched (3)
31374576,14,0,0,0,matched (3)
31375553,3,0,0,0,matched (3)
31376161,7,0,0,0,matched (3)
31405199,6,0,0,0,matched (3)
31408249,6,0,0,0,matched (3)
31410442,7,0,0,0,matched (3)
31415371,6,1,.16666667,1,matched (3)
31417876,10,0,0,0,matched (3)
31427465,9,0,0,0,matched (3)
31449684,6,0,0,0,matched (3)
31473264,,0,0,0,master only (1)
31476460,28,0,0,0,matched (3)
31478582,9,2,.22222222,1,matched (3)
31481487,1,0,0,0,matched (3)
31481873,1,0,0,0,matched (3)
31485575,39,0,0,0,matched (3)
31533086,82,0,0,0,matched (3)
31539640,23,2,.086956523,1,matched (3)
31540210,10,2,.2,1,matched (3)
31545704,1,0,0,0,matched (3)
31546407,12,0,0,0,matched (3)
31547062,7,2,.2857143,1,matched (3)
31547997,,0,0,0,master only (1)
31548826,12,0,0,0,matched (3)
31549524,,0,0,0,master only (1)
31580644,3,2,.66666669,1,matched (3)
31582089,,0,0,0,master only (1)
31593688,2,0,0,0,matched (3)
31605542,4,1,.25,1,matched (3)
31616315,157,0,0,0,matched (3)
31617238,17,2,.11764706,1,matched (3)
31624626,18,0,0,0,matched (3)
31631989,1,0,0,0,matched (3)
31632543,11,0,0,0,matched (3)
31658529,32,0,0,0,matched (3)
31669976,12,0,0,0,matched (3)
31677209,,0,0,0,master only (1)
31683162,10,0,0,0,matched (3)
31683497,12,0,0,0,matched (3)
31683805,,0,0,0,master only (1)
31684350,4,0,0,0,matched (3)
31684963,4,0,0,0,matched (3)
31685149,,0,0,0,master only (1)
31688570,9,0,0,0,matched (3)
31692200,4,1,.25,1,matched (3)
31696789,4,0,0,0,matched (3)
31698982,,0,0,0,master only (1)
31706685,2,0,0,0,matched (3)
31725411,14,0,0,0,matched (3)
31731640,,0,0,0,master only (1)
31735713,2,0,0,0,matched (3)
31740321,4,0,0,0,matched (3)
31740901,,0,0,0,master only (1)
31742861,,0,0,0,master only (1)
31744102,10,0,0,0,matched (3)
31744504,9,0,0,0,matched (3)
31744629,2,0,0,0,matched (3)
31746904,,0,0,0,master only (1)
31752465,19,1,.052631579,1,matched (3)
31752860,12,0,0,0,matched (3)
31753408,26,0,0,0,matched (3)
31753855,4,2,.5,1,matched (3)
31756301,1,1,1,1,matched (3)
31768799,10,1,.1,1,matched (3)
31787332,,0,0,0,master only (1)
31800407,10,0,0,0,matched (3)
31803244,4,0,0,0,matched (3)
31804103,3,0,0,0,matched (3)
31806682,,0,0,0,master only (1)
31814237,6,0,0,0,matched (3)
31816035,1,0,0,0,matched (3)
31819952,18,0,0,0,matched (3)
31823568,1,0,0,0,matched (3)
31828994,12,1,.083333336,1,matched (3)
31830429,80,0,0,0,matched (3)
31831226,11,2,.18181819,1,matched (3)
31833008,1,1,1,1,matched (3)
31834564,8,0,0,0,matched (3)
31838632,,0,0,0,master only (1)
31849986,20,0,0,0,matched (3)
31852334,3,1,.33333334,1,matched (3)
31859735,1,0,0,0,matched (3)
31863709,2,0,0,0,matched (3)
31868456,2,0,0,0,matched (3)
31868593,4,2,.5,1,matched (3)
31872047,22,1,.045454547,1,matched (3)
31874474,9,0,0,0,matched (3)
31876839,2,0,0,0,matched (3)
31879649,10,3,.30000001,1,matched (3)
31883770,10,0,0,0,matched (3)
31884508,,0,0,0,master only (1)
31885934,12,0,0,0,matched (3)
31890456,13,0,0,0,matched (3)
31902851,21,2,.095238097,1,matched (3)
31915396,5,1,.2,1,matched (3)
31935679,9,0,0,0,matched (3)
31945417,,0,0,0,master only (1)
31967442,11,0,0,0,matched (3)
31969984,4,0,0,0,matched (3)
31986538,,0,0,0,master only (1)
32009974,10,0,0,0,matched (3)
32015892,,0,0,0,master only (1)
32017937,12,2,.16666667,1,matched (3)
32018983,6,0,0,0,matched (3)
32020955,1,0,0,0,matched (3)
32045986,,0,0,0,master only (1)
32056958,2,0,0,0,matched (3)
32069491,14,0,0,0,matched (3)
32070850,1,0,0,0,matched (3)
32077358,11,3,.27272728,1,matched (3)
32092108,17,0,0,0,matched (3)
32093535,,0,0,0,master only (1)
32114951,1,0,0,0,matched (3)
32119660,,0,0,0,master only (1)
32144738,34,0,0,0,matched (3)
32147291,,0,0,0,master only (1)
32153086,6,1,.16666667,1,matched (3)
32158886,52,0,0,0,matched (3)
32159384,10,1,.1,1,matched (3)
32160699,10,1,.1,1,matched (3)
32163988,45,4,.088888891,1,matched (3)
32165823,3,0,0,0,matched (3)
32193736,9,0,0,0,matched (3)
32195607,18,2,.11111111,1,matched (3)
32201605,,0,0,0,master only (1)
32204572,6,0,0,0,matched (3)
32209220,20,0,0,0,matched (3)
32211324,,0,0,0,master only (1)
32229656,,0,0,0,master only (1)
32235788,,0,0,0,master only (1)
32240575,5,1,.2,1,matched (3)
32240745,14,0,0,0,matched (3)
32257231,,0,0,0,master only (1)
32276513,3,0,0,0,matched (3)
32292523,1,0,0,0,matched (3)
32306869,14,0,0,0,matched (3)
32312137,9,3,.33333334,1,matched (3)
32341942,12,2,.16666667,1,matched (3)
32354712,5,0,0,0,matched (3)
